
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 33a919c0-20d3-4b0f-b17d-93dc4cb10794 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
process_ID0000178                   1   condorpool 17.451    1    17.451         14.46    0.0  9.0         -        18.0    -       -             0        cn17639-ens4   
process_ID0000171                   1   condorpool 17.132    1    17.132         14.134   0.0  3.0         -        18.0    -       -             0        cn17639-ens4   
process_ID0000172                   1   condorpool 23.178    1    23.178         52.183   0.0  6.0         -        24.0    -       -             0        cn17640-enp5s0 
process_ID0000173                   1   condorpool 9.816     1    9.816          12.719   0.0  3.0         -        11.0    -       -             0        cn17656-enp5s0 
process_ID0000174                   1   condorpool 17.5      1    17.5           14.764   0.0  3.0         -        18.0    -       -             0        cn17644-enp5s0 
process_ID0000180                   1   condorpool 27.487    1    27.487         68.101   0.0  3.0         -        28.0    -       -             0        cn17662-enp5s0 
process_ID0000181                   1   condorpool 20.099    1    20.099         17.555   1.0  18.0        -        20.0    -       -             0        cn17653-ens4   
process_ID0000168                   1   condorpool 17.153    1    17.153         15.203   0.0  17.0        -        18.0    -       -             0        cn17655-ens4   
process_ID0000169                   1   condorpool 17.37     1    17.37          14.749   0.0  18.0        -        18.0    -       -             0        cn17647-ens4   
process_ID0000164                   1   condorpool 19.898    1    19.898         21.321   0.0  17.0        -        20.0    -       -             0        cn17645-ens4   
process_ID0000186                   1   condorpool 18.737    1    18.737         17.253   1.0  18.0        -        19.0    -       -             0        cn17662-enp5s0 
process_ID0000165                   1   condorpool 20.6      1    20.6           58.715   1.0  12.0        -        21.0    -       -             0        cn17642-enp5s0 
process_ID0000187                   1   condorpool 19.766    1    19.766         49.431   0.0  12.0        -        20.0    -       -             0        cn17642-enp5s0 
process_ID0000166                   1   condorpool 16.653    1    16.653         14.655   0.0  10.0        -        17.0    -       -             0        cn17644-enp5s0 
process_ID0000188                   1   condorpool 18.373    1    18.373         30.925   1.0  12.0        -        20.0    -       -             0        cn17644-enp5s0 
